make,model,variant,ex-showroom_price,displacement,cylinders,valves_per_cylinder,drivetrain,cylinder_configuration,emission_norm,engine_location,fuel_system,fuel_tank_capacity,fuel_type,height,length,width,body_type,doors,city_mileage,highway_mileage,arai_certified_mileage,arai_certified_mileage_for_cng,kerb_weight,gears,ground_clearance,front_brakes,rear_brakes,front_suspension,rear_suspension,front_track,rear_track,front_tyre_&_rim,rear_tyre_&_rim,power_steering,power_windows,power_seats,keyless_entry,power,torque,odometer,speedometer,tachometer,tripmeter,seating_capacity,seats_material,type,wheelbase,wheels_size,start_/_stop_button,12v_power_outlet,audiosystem,aux-in_compatibility,average_fuel_consumption,basic_warranty,bluetooth,boot-lid_opener,boot_space,cd_/_mp3_/_dvd_player,central_locking,child_safety_locks,clock,cup_holders,distance_to_empty,door_pockets,engine_malfunction_light,extended_warranty,fm_radio,fuel-lid_opener,fuel_gauge,handbrake,instrument_console,low_fuel_warning,minimum_turning_radius,multifunction_display,sun_visor,third_row_ac_vents,ventilation_system,auto-dimming_rear-view_mirror,hill_assist,gear_indicator,3_point_seat-belt_in_middle_rear_seat,ambient_lightning,cargo/boot_lights,drive_modes,engine_immobilizer,high_speed_alert_system,lane_watch_camera/_side_mirror_camera,passenger_side_seat-belt_reminder,seat_back_pockets,voice_recognition,walk_away_auto_car_lock,abs_(anti-lock_braking_system),headlight_reminder,adjustable_headrests,gross_vehicle_weight,airbags,door_ajar_warning,ebd_(electronic_brake-force_distribution),fasten_seat_belt_warning,gear_shift_reminder,number_of_airbags,compression_ratio,adjustable_steering_column,other_specs,parking_assistance,key_off_reminder,usb_compatibility,android_auto,apple_carplay,cigarette_lighter,infotainment_screen,multifunction_steering_wheel,average_speed,eba_(electronic_brake_assist),seat_height_adjustment,navigation_system,second_row_ac_vents,tyre_pressure_monitoring_system,rear_center_armrest,ipod_compatibility,esp_(electronic_stability_program),cooled_glove_box,recommended_tyre_pressure,heated_seats,turbocharger,isofix_(child-seat_mount),rain_sensing_wipers,paddle_shifters,leather_wrapped_steering,automatic_headlamps,engine_type,asr_/_traction_control,cruise_control,usb_ports,heads-up_display,welcome_lights,battery,electric_range
Land Rover Rover,Range Evoque Convertible,2.0 Hse Dynamic,"Rs. 69,52,964",1998 cc,4,4,4WD,In-line,BS IV,"Front, Longitudinal",Injection,,Petrol,1609 mm,4370 mm,1900 mm,Convertible,5,15.68 km/litre,,15.7 km/litre,,2013 kg,9,,Ventilated Disc,Ventilated Disc,MacPherson Strut,Multi - link,1621 mm,1629 mm,155/85R18,155/85R18,Electric Power,All Windows,"Yes, with memory",Smart Key,240PS@5500rpm,340NM@1500rpm,Digital,Analog,Analog,Yes,4,Leather,Automatic,2660 mm,155/85R18,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,"Internal, With Remote",251 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"12/24 months /2,00,000 Kms (Whichever comes earlier)",Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2410 kg,"Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,Yes,Yes,Yes,7,,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
Land Rover Rover,Range Velar,2.0 Diesel R-Dynamic S,"Rs. 72,46,802",1999 cc,4,4,4WD,In-line,BS IV,"Front, Longitudinal",Injection,,Diesel,1665 mm,4797 mm,2145 mm,SUV,5,15.68 km/litre,15.7 km/litre,15.7 km/litre,,,9,,Ventilated Disc,Ventilated Disc,MacPherson Strut,Multi - link,,,235/65R17,235/65R17,Electric Power,All Windows,,Smart Key,179PS@4000rpm,430NM@1750-2500rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2874 mm,235/65R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,"With Remote, Internal",,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"12/24 months /2,00,000 Kms (Whichever comes earlier)",Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger curtain airbag, Rear passenger head airbags",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,,Yes,,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
Land Rover Rover,Range Velar,2.0 Petrol R-Dynamic S,"Rs. 72,46,802",1997 cc,4,4,4WD,In-line,BS IV,"Front, Transverse",Injection,65 litres,Petrol,1665 mm,4797 mm,2145 mm,SUV,5,12.63 km/litre,,12.63 km/litre,,,9,,Ventilated Disc,Ventilated Disc,McPherson,Integral Coil Spring,,,235/65R17,235/65R17,Electric Power,All Windows,Yes,Smart Key,250PS@5500RPM,365Nm@1500rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2874 mm,235/65R17,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 Years / 100000 km (whichever comes first),Yes,"Internal, With Remote",,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,,Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Rear passenger head airbags",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,Rear sensors with camera,,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,,Yes,Manual Adjustment,Yes,Yes,Yes,Yes,,Yes,,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
,Mercedes-Benz E-Class All Terrain,E 220D,"Rs. 75,00,000",1950 cc,6,4,RWD (Rear Wheel Drive),V,BS 6,"Front, Longitudinal",Injection,80 litres,Diesel,1475 mm,4933 mm,1852 mm,SUV,4,,,12.06 km/litre,,,,155 mm,Ventilated Disc,Ventilated Disc,"McPhersons axle with coil spring Coil springs, twin-tube gas-filled with SDD/coil springs",Multi link independent suspensions with coil spring Single-tube gas-filled with SDD,1595 mm,1597 mm,245/45 R19,245/45 R19,Electric Power,All Windows,"Yes, with memory",Smart Key,194hp@3800rpm,400Nm@1600-2800RPM,Analog,Analog,Analog,Yes,5,Leather,Automatic,3079 mm,245/45 R19,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,Internal,540 litres,Yes,Yes,Yes,Analog,Front & Rear,Yes,Front & Rear,Yes,4th year /with (absolutely no mileage restriction),Yes,Internal,Analog,Manual,Analog,Yes,,Yes,Driver & Front Passenger,Not Applicable,3 Zone climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,7,,"Rake, Reach",Air Conditioner : Standard,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Semi Automatic Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,,Yes,Yes,Yes,,,Yes,Yes,,,,,
Volvo,Xc90,D5 Inscription,"Rs. 87,90,000",1969 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,68 litres,Diesel,1776 mm,4950 mm,2140 mm,SUV,5,13.2 km/litre,,17.2 km/litre,,2962 kg,8,218 mm,Ventilated Disc,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer",5Link Suspension with coil spring,1668 mm,1671 mm,235/65R20,235/65R20,Electro-Hydraulic,All Windows,Power seats,Smart Key,225PS@4250RPM,470Nm@1740RPM,Digital,Analog,Analog,Yes,7,Leather,Automatic,2984 mm,235/65R20,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,530 litres,Yes,Yes,Yes,Digital,Yes,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Yes,4 Zone climate control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,,,All,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
Volvo,Xc90,D5 Momentum,"Rs. 80,90,000",1969 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,68 litres,Diesel,1776 mm,4950 mm,2140 mm,SUV,5,13.2 km/litre,,17.2 km/litre,,2910 kg,8,218 mm,Ventilated Disc,Ventilated Disc,"2WD Independent, Coil Spring, Anti Roll Bar 4WD Independent, Torsion bar",Active multi-link independent rear suspension with anti-roll bar,1668 mm,1671 mm,235/65R20,235/65R20,Electro-Hydraulic,All Windows,"Yes, with memory",Remote,225PS@4250RPM,470Nm@1740RPM,Digital,Analog,Analog,Yes,7,Leather,Automatic,2984 mm,235/65R20,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"With Remote, Internal",530 litres,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,6.1 meter,Yes,Driver & Front Passenger,Yes,4 Zone climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2590 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,,,,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
Volvo,Xc90,T8 Excellence,"Rs. 1,31,24,000",1969 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,68 litres,Hybrid,1776 mm,4950 mm,2140 mm,SUV,5,5 km/litre,,,,2910 kg,8,218 mm,Ventilated Disc,Ventilated Disc,"2WD Independent, Coil Spring, Anti Roll Bar 4WD Independent, Torsion bar",Active multi-link independent rear suspension with anti-roll bar,1668 mm,1671 mm,235/65R20,235/65R20,Electro-Hydraulic,All Windows,"Yes, with memory",Remote,407ps@5700rpm,640Nm@2200rpm,Digital,Analog,Analog,Yes,4,Leather,Automatic,2984 mm,21 Inch,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"Internal, With Remote",530 litres,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,6.1 meter,Yes,Driver & Front Passenger,Not Applicable,4 Zone climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2590 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
Volvo,Xc90,T8 Inscription,"Rs. 96,65,000",1969 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,68 litres,Hybrid,1776 mm,4950 mm,2140 mm,SUV,5,,,17.2 km/litre,,2962 kg,8,238 mm,Ventilated Disc,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer",5Link Suspension with coil spring,1668 mm,1671 mm,275/45 R21,275/45 R21,Electro-Hydraulic,All Windows,Power seats,Smart Key,320bhp,240Nm,Digital,Analog,Analog,Yes,7,Leather,Automatic,2984 mm,275/45 R21,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,300 litres,Yes,Yes,Yes,Digital,Yes,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Yes,4 Zone climate control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,All Rows,,"Driver head airbag, Front passenger head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,7,,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,,,All,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
Volvo,Xc90,D5 R-Design,"Rs. 84,91,500",1969 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,68 litres,Diesel,1776 mm,4950 mm,2140 mm,SUV,5,13.2 km/litre,,17.2 km/litre,,2962 kg,8,218 mm,Ventilated Disc,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer",5Link Suspension with coil spring,1668 mm,1671 mm,235/65R20,235/65R20,Electro-Hydraulic,All Windows,Power seats,Smart Key,235 bhp @ 4250 rpm,480 Nm @ 1750 rpm,Digital,Analog,Analog,Yes,7,Leather,Automatic,2984 mm,235/65R20,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,530 litres,Yes,Yes,Yes,Digital,Yes,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Yes,4 Zone climate control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,,,All,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
Land Rover Rover,Range Sport,5.0L V8 Svr Petrol,"Rs. 2,05,17,853",4999 cc,8,4,4WD,V,,,,,Petrol,1803 mm,4882 mm,2220 mm,SUV,5,,,,,2310 kg,,,Ventilated Disc,Ventilated Disc,Air suspension,Air suspension,1692.5 mm,1686.4 mm,255/50,255/50,Electric Power,All Windows,Yes,Smart Key,567bhp@6000-6500rpm,700Nm@3500-4000rpm,Yes,Yes,Yes,Yes,5,Leather,Automatic,2923 mm,R19,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,,Yes,Yes,Yes,Digital,Yes,Yes,Front & Rear,Yes,,Yes,Internal,Yes,,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,4 Zone climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,,3000 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,,Yes,,,"Reach, Rake",,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,,Yes,Cup Holders,Yes,Yes,Yes,,All,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
Land Rover Rover,Range Sport,2.0L S Petrol,"Rs. 86,70,586",1997 cc,8,,4WD,V,BS IV,"Front, Longitudinal",Injection,105 litres,Petrol,1803 mm,4879 mm,2220 mm,SUV,5,,,,,2083 kg,8,295.5 mm,Ventilated Disc,Ventilated Disc,Electronic Cross Linked Air Suspension (with Variable Ride Height),Electronic Cross Linked Air Suspension (with Variable Ride Height),1692 mm,1686 mm,,,Electric Power,All Windows,Yes,Remote,296bhp@5500rpm,400Nm@1500-4000rpm,Digital,Analog,Analog,Yes,7,Leather,Automatic,2923 mm,20,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Internal,,Yes,Yes,Yes,Digital,Yes,Yes,,Yes,"12/24 months /2,00,000 Kms (Whichever comes earlier)",Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,2 Zone Climate Control,Yes,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,All Rows,2900 kg,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver frontal airbag, Driver pelvic airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,,8,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Yes,Yes,Yes,,,Only front,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
Land Rover Rover,Range Sport,2.0L Se Petrol,"Rs. 94,48,181",1997 cc,8,,4WD,V,BS IV,"Front, Longitudinal",Injection,105 litres,Petrol,1803 mm,4879 mm,2220 mm,SUV,5,,,,,2083 kg,8,295.5 mm,Ventilated Disc,Ventilated Disc,Electronic Cross Linked Air Suspension (with Variable Ride Height),Electronic Cross Linked Air Suspension (with Variable Ride Height),1692 mm,1686 mm,,,Electric Power,All Windows,Yes,Remote,296bhp@5500rpm,400Nm@1500-4000rpm,Digital,Analog,Analog,Yes,7,Leather,Automatic,2923 mm,20,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Internal,,Yes,Yes,Yes,Digital,Yes,Yes,,Yes,"12/24 months /2,00,000 Kms (Whichever comes earlier)",Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,2 Zone Climate Control,Yes,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,All Rows,2900 kg,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver frontal airbag, Driver pelvic airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,,8,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Yes,Yes,Yes,,,Only front,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
Land Rover Rover,Range Sport,3.0L V6 Se Petrol,"Rs. 1,14,76,911",2995 cc,6,4,4WD,V,BS IV,"Front, Longitudinal",Injection,85 litres,Petrol,1803 mm,4879 mm,2220 mm,SUV,5,,,,,2134 kg,8,295.5 mm,Ventilated Disc,Ventilated Disc,Air suspension,Air suspension,1693 mm,1686 mm,,,Electric Power,All Windows,Yes,Smart Key,335bhp@6500RPM,450Nm@3500-5000RPM,Digital,Analog,Analog,Yes,7,Leather,Automatic,2923 mm,20,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Internal,909 litres,Yes,Yes,Yes,Digital,Yes,Yes,,Yes,"12/24 months /2,00,000 Kms (Whichever comes earlier)",Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,Yes,3000 kg,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,,8,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Audio Controls,Yes,Yes,,,Only front,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
Land Rover Rover,Range Sport,2.0L Hse Petrol,"Rs. 1,56,00,000",1997 cc,8,,4WD,V,BS IV,"Front, Longitudinal",Injection,105 litres,Petrol,1803 mm,4879 mm,2220 mm,SUV,5,,,,,2687 kg,8,295.5 mm,Ventilated Disc,Ventilated Disc,Electronic Cross Linked Air Suspension (with Variable Ride Height),Electronic Cross Linked Air Suspension (with Variable Ride Height),1690 mm,1683 mm,,,Electric Power,All Windows,Yes,Remote,296bhp@5500rpm,400Nm@1500-4000rpm,Digital,Analog,Analog,Yes,7,Leather,Automatic,2923 mm,20,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Internal,,Yes,Yes,Yes,Digital,Yes,Yes,,Yes,"12/24 months /2,00,000 Kms (Whichever comes earlier)",Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,3 Zone climate control,Yes,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,All Rows,3100 kg,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,,8,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Yes,Yes,Yes,,,Only front,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
Land Rover Rover,Range Sport,3.0L V6 Hse Petrol,"Rs. 1,32,28,725",2995 cc,6,4,4WD,V,BS IV,"Front, Longitudinal",Injection,85 litres,Petrol,1803 mm,4879 mm,2220 mm,SUV,5,,,,,2134 kg,8,295.5 mm,Ventilated Disc,Ventilated Disc,Air suspension,Air suspension,1693 mm,1686 mm,,,Electric Power,All Windows,Yes,Smart Key,335bhp@6500RPM,450Nm@3500-5000RPM,Digital,Analog,Analog,Yes,7,Leather,Automatic,2923 mm,20,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Internal,909 litres,Yes,Yes,Yes,Digital,Yes,Yes,,Yes,"12/24 months /2,00,000 Kms (Whichever comes earlier)",Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,3 Zone climate control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,Yes,3000 kg,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,,8,,"Rake, Reach",,Rear sensors,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Audio Controls,Yes,Yes,,,Only front,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
Land Rover Rover,Range Sport,5.0L V8 Autobiography Dynamic Petrol,"Rs. 1,79,40,227",4999 cc,8,4,4WD,,,,,,Petrol,1803 mm,4879 mm,2220 mm,SUV,5,,,,,,,,Ventilated Disc,Ventilated Disc,Air suspension,Air suspension,1692.5 mm,1686.4 mm,255/50,255/50,Electric Power,All Windows,Yes,Smart Key,518bhp@6000-6500rpm,625Nm@2500-5500rpm,Yes,Yes,Yes,Yes,5,Leather,Automatic,2923 mm,R19,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,,Yes,Internal,Yes,,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,4 Zone climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,8,,"Reach, Rake",Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
Land Rover Rover,Range Sport,3.0L Tdv6 S Diesel,"Rs. 1,03,73,732",2993 cc,6,4,FWD (Front Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,80 litres,Diesel,1803 mm,4879 mm,2220 mm,SUV,5,,,,,2134 kg,8,172 mm,Ventilated Disc,Ventilated Disc,Four corner air suspension,Four corner air suspension,1692 mm,1686 mm,,,Electric Power,All Windows,Yes,Remote,254 bhp @ 4000 rpm,600Nm @ 1750-2250 rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2923 mm,20,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Internal,1761 litres,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,"12/24 months /2,00,000 Kms (Whichever comes earlier)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,Yes,3000 kg,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,8,,"Rake, Reach",,Front and rear sensors with camera,,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,All,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
